URL,SHA,Module,Test Name ,Type,Jacoco Coverage,Location,Comments,
https://github.com/doanduyhai/Achilles,e3099bdce342910951c4862c78751fd81ed4552e,integration-test-3_7,info.archinnov.achilles.it.TestEntityWithSASIIndices.should_search_using_like,NOD,,,,
https://github.com/doanduyhai/Achilles,e3099bdce342910951c4862c78751fd81ed4552e,integration-test-3_7,info.archinnov.achilles.it.TestEntityWithSASIIndices.should_search_using_like_non_tokenizer,NOD,,,,
https://github.com/doanduyhai/Achilles,e3099bdce342910951c4862c78751fd81ed4552e,integration-test-3_7,info.archinnov.achilles.it.TestEntityWithSASIIndices.should_search_using_prefix_non_tokenizer,NOD,,,,
https://github.com/eclipse-ee4j/tyrus,d86e0cb0a4f26ba89daf8668137c156e57fea565,tests/e2e/standard-config,org.glassfish.tyrus.test.standard_config.OnCloseTest.testDoubleClose,NOD,,"BroadcasterTest: 67, 105",wait not in a loop (thread could be awaked if another notifyall() is called.),
https://github.com/elasticjob/elastic-job-lite,b022898ef1b8c984e17efb2a422ee45f6b13e46e,elastic-job-lite-lifecycle,io.elasticjob.lite.lifecycle.api.JobAPIFactoryTest.assertCreateJobStatisticsAPI,NOD,,,,
https://github.com/elasticjob/elastic-job-lite,b022898ef1b8c984e17efb2a422ee45f6b13e46e,elastic-job-lite-lifecycle,io.elasticjob.lite.lifecycle.api.JobAPIFactoryTest.assertCreateServerStatisticsAPI,NOD,,,,
https://github.com/elasticjob/elastic-job-lite,b022898ef1b8c984e17efb2a422ee45f6b13e46e,elastic-job-lite-spring,io.elasticjob.lite.spring.job.JobSpringNamespaceWithEventTraceRdbTest.assertSpringJobBean,NOD,,,,
https://github.com/elasticjob/elastic-job-lite,b022898ef1b8c984e17efb2a422ee45f6b13e46e,elastic-job-lite-spring,io.elasticjob.lite.spring.job.JobSpringNamespaceWithListenerAndJdkDynamicProxyTest.assertSpringJobBean,NOD,,,,
https://github.com/elasticjob/elastic-job-lite,b022898ef1b8c984e17efb2a422ee45f6b13e46e,elastic-job-lite-spring,io.elasticjob.lite.spring.job.JobSpringNamespaceWithoutListenerTest.assertSpringJobBean,NOD,,,,
https://github.com/fromage/redpipe,0aff891d6befdf0dcc2bdbfda22262cdf82ac66f,redpipe-engine,net.redpipe.engine.swagger.SwaggerApiTest.checkSwagger,NOD,,,,
https://github.com/fromage/redpipe,0aff891d6befdf0dcc2bdbfda22262cdf82ac66f,redpipe-templating-freemarker,net.redpipe.templating.freemarker.ApiTest.checkMail,NOD,,,,
https://github.com/fromage/redpipe,0aff891d6befdf0dcc2bdbfda22262cdf82ac66f,redpipe-templating-freemarker,net.redpipe.templating.freemarker.ApiTest.checkTemplateNegociationSingleHtml,NOD,,,,
https://github.com/fromage/redpipe,0aff891d6befdf0dcc2bdbfda22262cdf82ac66f,redpipe-templating-freemarker,net.redpipe.templating.freemarker.ApiTest.checkTemplateNegociationText,NOD,,,,
https://github.com/knightliao/disconf,2ac5c8275ad8cdc101522ad01a8ba87e53b73b68,disconf-client,com.baidu.disconf.client.test.DisconfMgrTestCase.demo,NOD,,,,
https://github.com/lcw2004/one,7b9b249ab1c09f39be885f95a27a756288be4548,one-notify,com.lcw.one.main.EmailServiceTest.sendEmailList,NOD,,,,
https://github.com/logzio/sawmill,e493c2e279b8820c0fdc2c79ab760d6759eb5a4a,sawmill-core,io.logz.sawmill.PipelineExecutorTest.testOnSuccessPipelineExecution,NOD,,,,
https://github.com/logzio/sawmill,e493c2e279b8820c0fdc2c79ab760d6759eb5a4a,sawmill-core,io.logz.sawmill.PipelineExecutorTest.testWarnLongProcessingExecution,NOD,,,,
https://github.com/logzio/sawmill,e493c2e279b8820c0fdc2c79ab760d6759eb5a4a,sawmill-core,io.logz.sawmill.processors.ConvertFieldProcessorTest.testConvertToBoolean,NOD,,,,
https://github.com/marcosbarbero/spring-cloud-zuul-ratelimit,ae9603f45af05c4a0f940d81b313f273f62f3464,spring-cloud-zuul-ratelimit-tests/bucket4j-infinispan,com.marcosbarbero.tests.it.Bucket4jInfinispanApplicationTestIT.testExceedingQuotaCapacityRequest,NOD,,,,
https://github.com/nlighten/tomcat_exporter,69b30031ed7099a83cb575d429bf7fddb77f0c0a,client,nl.nlighten.prometheus.tomcat.TomcatGenericExportsTest.testRequestProcessorMetrics,NOD,,,,
https://github.com/odrotbohm/sos,d4ed68a143b637c7e2d523edad1b105bf6c2d996,20-modulith,example.sos.modulith.orders.EmailNotificationTest.completingAnOrderUpdatesInventory,NOD,,,,
https://github.com/oracle/oci-java-sdk,2e9982f268420efd4010d8dc8370e9d9ade67ec2,bmc-objectstorage/bmc-objectstorage-extensions,com.oracle.bmc.objectstorage.transfer.ProgressTrackerTest.multipartUploadProgressTrackerFactory_simulateRealLifeScenario,NOD,,MultipartObjectAssembler:218,Inconsistent synchronization,
https://github.com/outbrain/aletheia,024a4b7ea4c186329bbe1e20bb31048d95add836,aletheia-core,com.outbrain.aletheia.SampleDomainClassDatumTest.testDatumRoutes,NOD,,,,
https://github.com/outbrain/aletheia,024a4b7ea4c186329bbe1e20bb31048d95add836,aletheia-core,com.outbrain.aletheia.SampleDomainClassDatumTest.test_avro_route,NOD,,,,
https://github.com/outbrain/aletheia,024a4b7ea4c186329bbe1e20bb31048d95add836,aletheia-core,com.outbrain.aletheia.SampleDomainClassDatumTest.test_json_route,NOD,,,,
https://github.com/outbrain/aletheia,024a4b7ea4c186329bbe1e20bb31048d95add836,aletheia-core,com.outbrain.aletheia.SampleDomainClassDatumTest.test_multiple_routes,NOD,,,,
https://github.com/pinterest/secor,0927a127e3014ee494c97f8c0c25dafe9cf5ac27,.,com.pinterest.secor.io.FileReaderWriterFactoryTest.testDelimitedTextFileReader,NOD,,,,
https://github.com/pinterest/secor,0927a127e3014ee494c97f8c0c25dafe9cf5ac27,.,com.pinterest.secor.io.FileReaderWriterFactoryTest.testDelimitedTextFileWriter,NOD,,,,
https://github.com/pippo-java/pippo,ae898b6c478af7365b04c2f5bf9331abf496b166,pippo-session-parent/pippo-session-hazelcast,ro.pippo.session.hazelcast.HazelcastSessionDataStorageTest.testGet,NOD,,,,
https://github.com/pippo-java/pippo,ae898b6c478af7365b04c2f5bf9331abf496b166,pippo-session-parent/pippo-session-hazelcast,ro.pippo.session.hazelcast.HazelcastSessionDataStorageTest.testSave,NOD,,,,
https://github.com/pippo-java/pippo,ae898b6c478af7365b04c2f5bf9331abf496b166,pippo-session-parent/pippo-session-jedis,ro.pippo.session.jedis.JedisSessionDataStorageTest.testDelete,NOD,,,,
https://github.com/pippo-java/pippo,ae898b6c478af7365b04c2f5bf9331abf496b166,pippo-session-parent/pippo-session-mongodb,ro.pippo.session.mongodb.MongoDBSessionDataStorageTest.testCreate,NOD,,,,
https://github.com/pippo-java/pippo,ae898b6c478af7365b04c2f5bf9331abf496b166,pippo-session-parent/pippo-session-mongodb,ro.pippo.session.mongodb.MongoDBSessionDataStorageTest.testDelete,NOD,,,,
https://github.com/pippo-java/pippo,ae898b6c478af7365b04c2f5bf9331abf496b166,pippo-session-parent/pippo-session-mongodb,ro.pippo.session.mongodb.MongoDBSessionDataStorageTest.testGet,NOD,,,,
https://github.com/pippo-java/pippo,ae898b6c478af7365b04c2f5bf9331abf496b166,pippo-session-parent/pippo-session-mongodb,ro.pippo.session.mongodb.MongoDBSessionDataStorageTest.testSave,NOD,,,,
https://github.com/ppiastucki/recast4j,01d478e190b731d2fe861e3b969b4c8dd04f0ede,detourtilecache,org.recast4j.detour.tilecache.TileCacheTest.testPerformance,NOD,,,,
https://github.com/querydsl/querydsl,2bf234caf78549813a1e0f44d9c30ecc5ef734e3,querydsl-hibernate-search,com.querydsl.hibernate.search.SearchQueryTest.count,NOD,,,,
https://github.com/querydsl/querydsl,2bf234caf78549813a1e0f44d9c30ecc5ef734e3,querydsl-hibernate-search,com.querydsl.hibernate.search.SearchQueryTest.list,NOD,,,,
https://github.com/querydsl/querydsl,2bf234caf78549813a1e0f44d9c30ecc5ef734e3,querydsl-hibernate-search,com.querydsl.hibernate.search.SearchQueryTest.no_where,NOD,,,,
https://github.com/querydsl/querydsl,2bf234caf78549813a1e0f44d9c30ecc5ef734e3,querydsl-hibernate-search,com.querydsl.hibernate.search.SearchQueryTest.ordering,NOD,,,,
https://github.com/querydsl/querydsl,2bf234caf78549813a1e0f44d9c30ecc5ef734e3,querydsl-hibernate-search,com.querydsl.hibernate.search.SearchQueryTest.paging,NOD,,,,
https://github.com/spotify/helios,aebf68dcbdf9d3850478e8bddd2c478fa5fa282a,helios-services,com.spotify.helios.agent.SupervisorTest.verifySupervisorStartsAndStopsDockerContainer,NOD,,,,
https://github.com/spring-cloud/spring-cloud-aws,64ec6d15c67e98c3372ab88c9e5b31d5a89a68f8,spring-cloud-aws-context,org.springframework.cloud.aws.cache.config.xml.CacheBeanDefinitionParserTest.parseInternal_cacheConfigWithExpiration_returnsConfiguredCacheThatRespectExpiration,NOD,,,,
https://github.com/square/retrofit,ae28c3d5f6fe54f6ca409cdf82106efb47609f8f,retrofit-adapters/rxjava,retrofit2.adapter.rxjava.CancelDisposeTest.cancelDoesNotDispose,NOD,,,,
https://github.com/square/retrofit,ae28c3d5f6fe54f6ca409cdf82106efb47609f8f,retrofit-adapters/rxjava,retrofit2.adapter.rxjava.CompletableThrowingTest.bodyThrowingInOnErrorDeliveredToPlugin,NOD,,,,
https://github.com/square/retrofit,ae28c3d5f6fe54f6ca409cdf82106efb47609f8f,retrofit-adapters/rxjava,retrofit2.adapter.rxjava.ObservableThrowingTest.responseThrowingInOnCompleteDeliveredToPlugin,NOD,,,,
https://github.com/square/retrofit,ae28c3d5f6fe54f6ca409cdf82106efb47609f8f,retrofit,retrofit2.CallTest.cancelOkHttpRequest,NOD,,,,
https://github.com/TooTallNate/Java-WebSocket,fa3909c391195178ccf5a92d4ac342a30ae247c8,.,org.java_websocket.issues.Issue580Test.runNoCloseBlockingTestScenario2,NOD,covers (WebSocketServer:214),SSLSocketChannel:486,"Inconsistent synchronization (the detector believed that the ""peerNetData"" field was accessed without synchronization. This tag might not be accurate.)",
https://github.com/TooTallNate/Java-WebSocket,fa3909c391195178ccf5a92d4ac342a30ae247c8,.,org.java_websocket.issues.Issue580Test.runNoCloseBlockingTestScenario5,NOD,covers (WebSocketServer:214),"SSLSocketChannel:306, 311, 260","Inconsistent synchronization (the detector believed that the""inCrypt"" and ""readEngineResult"" fields were accessed without synchronization. This tag might not be accurate.)",
https://github.com/TooTallNate/Java-WebSocket,fa3909c391195178ccf5a92d4ac342a30ae247c8,.,org.java_websocket.misc.OpeningHandshakeRejectionTest.testHandshakeRejectionTestCase1,NOD,,WebSocketServer: 214,"The constructor starts a thread (This is likely to be wrong if the class is ever extended/subclassed, since the thread will be started before the subclass constructor is started.)",
https://github.com/TooTallNate/Java-WebSocket,fa3909c391195178ccf5a92d4ac342a30ae247c8,.,org.java_websocket.misc.OpeningHandshakeRejectionTest.testHandshakeRejectionTestCase2,NOD,,,,
https://github.com/TooTallNate/Java-WebSocket,fa3909c391195178ccf5a92d4ac342a30ae247c8,.,org.java_websocket.misc.OpeningHandshakeRejectionTest.testHandshakeRejectionTestCase3,NOD,,,,
https://github.com/TooTallNate/Java-WebSocket,fa3909c391195178ccf5a92d4ac342a30ae247c8,.,org.java_websocket.misc.OpeningHandshakeRejectionTest.testHandshakeRejectionTestCase4,NOD,,,,
https://github.com/TooTallNate/Java-WebSocket,fa3909c391195178ccf5a92d4ac342a30ae247c8,.,org.java_websocket.misc.OpeningHandshakeRejectionTest.testHandshakeRejectionTestCase5,NOD,,,,
https://github.com/TooTallNate/Java-WebSocket,fa3909c391195178ccf5a92d4ac342a30ae247c8,.,org.java_websocket.misc.OpeningHandshakeRejectionTest.testHandshakeRejectionTestCase6,NOD,,,,
https://github.com/TooTallNate/Java-WebSocket,fa3909c391195178ccf5a92d4ac342a30ae247c8,.,org.java_websocket.misc.OpeningHandshakeRejectionTest.testHandshakeRejectionTestCase7,NOD,,,,
https://github.com/TooTallNate/Java-WebSocket,fa3909c391195178ccf5a92d4ac342a30ae247c8,.,org.java_websocket.misc.OpeningHandshakeRejectionTest.testHandshakeRejectionTestCase8,NOD,,,,
https://github.com/TooTallNate/Java-WebSocket,fa3909c391195178ccf5a92d4ac342a30ae247c8,.,org.java_websocket.misc.OpeningHandshakeRejectionTest.testHandshakeRejectionTestCase9,NOD,,,,
https://github.com/TooTallNate/Java-WebSocket,fa3909c391195178ccf5a92d4ac342a30ae247c8,.,org.java_websocket.protocols.ProtoclHandshakeRejectionTest.testHandshakeRejectionTestCase11,NOD,,,,
https://github.com/TooTallNate/Java-WebSocket,fa3909c391195178ccf5a92d4ac342a30ae247c8,.,org.java_websocket.protocols.ProtoclHandshakeRejectionTest.testHandshakeRejectionTestCase13,NOD,,,,
https://github.com/TooTallNate/Java-WebSocket,fa3909c391195178ccf5a92d4ac342a30ae247c8,.,org.java_websocket.protocols.ProtoclHandshakeRejectionTest.testHandshakeRejectionTestCase14,NOD,,,,
https://github.com/TooTallNate/Java-WebSocket,fa3909c391195178ccf5a92d4ac342a30ae247c8,.,org.java_websocket.protocols.ProtoclHandshakeRejectionTest.testHandshakeRejectionTestCase16,NOD,,,,
https://github.com/TooTallNate/Java-WebSocket,fa3909c391195178ccf5a92d4ac342a30ae247c8,.,org.java_websocket.protocols.ProtoclHandshakeRejectionTest.testHandshakeRejectionTestCase17,NOD,,,,
https://github.com/TooTallNate/Java-WebSocket,fa3909c391195178ccf5a92d4ac342a30ae247c8,.,org.java_websocket.protocols.ProtoclHandshakeRejectionTest.testHandshakeRejectionTestCase2,NOD,,,,
https://github.com/TooTallNate/Java-WebSocket,fa3909c391195178ccf5a92d4ac342a30ae247c8,.,org.java_websocket.protocols.ProtoclHandshakeRejectionTest.testHandshakeRejectionTestCase3,NOD,,,,
https://github.com/TooTallNate/Java-WebSocket,fa3909c391195178ccf5a92d4ac342a30ae247c8,.,org.java_websocket.protocols.ProtoclHandshakeRejectionTest.testHandshakeRejectionTestCase4,NOD,,,,
https://github.com/TooTallNate/Java-WebSocket,fa3909c391195178ccf5a92d4ac342a30ae247c8,.,org.java_websocket.protocols.ProtoclHandshakeRejectionTest.testHandshakeRejectionTestCase6,NOD,,,,
https://github.com/TooTallNate/Java-WebSocket,fa3909c391195178ccf5a92d4ac342a30ae247c8,.,org.java_websocket.protocols.ProtoclHandshakeRejectionTest.testHandshakeRejectionTestCase8,NOD,,,,
https://github.com/TooTallNate/Java-WebSocket,fa3909c391195178ccf5a92d4ac342a30ae247c8,.,org.java_websocket.protocols.ProtoclHandshakeRejectionTest.testHandshakeRejectionTestCase9,NOD,,,,
https://github.com/undertow-io/undertow,d0efffad5d2034bb07525cac9b299dac72c3045d,core,io.undertow.server.handlers.proxy.LoadBalancingProxyHttpsTestCase.testMaxRetries,NOD,,io.undertow.server.handlers.proxy.mod_cluster.AbstractModClusterTestBase: 203,"Incorrect lazy initialization and update of static field (This method contains an unsynchronized lazy initialization of a static field. After the field is set, the object stored into that location is further updated or accessed. The setting of the field is visible to other threads as soon as it is set. If the further accesses in the method that set the field serve to initialize the object, then you have a very serious multithreading bug, unless something else prevents any other thread from accessing the stored object until it is fully initialized.)",
https://github.com/undertow-io/undertow,d0efffad5d2034bb07525cac9b299dac72c3045d,websockets-jsr,io.undertow.websockets.jsr.test.reconnect.ClientEndpointReconnectTestCase.testAnnotatedClientEndpoint,NOD,,,,
https://github.com/vert-x3/vertx-mqtt,c8213e0f41150a1a02f4ad1185762494b52c6350,.,io.vertx.mqtt.test.server.MqttServerClientIdentifierTest.testValidClientIdentifier,NOD,,"io.vertx.mqtt.impl.MqttClientImpl: 182, 189, 190","Inconsistent synchronization (the detector believed that the ""connectHandler, connection, ctx"" fields were accessed without synchronization. This tag might not be accurate.)",
https://github.com/vert-x3/vertx-mqtt,c8213e0f41150a1a02f4ad1185762494b52c6350,.,io.vertx.mqtt.test.server.MqttServerClientPublishTest.publishQos0,NOD,,"io.vertx.mqtt.impl.MqttServerImpl: 83, 84","Inconsistent synchronization (the detector believed that the ""endpointHandler, exceptionHandler"" fields were accessed without synchronization. This tag might not be accurate.)",
https://github.com/vert-x3/vertx-mqtt,c8213e0f41150a1a02f4ad1185762494b52c6350,.,io.vertx.mqtt.test.server.MqttServerConnectionTest.accepted,NOD,,,,
https://github.com/vert-x3/vertx-mqtt,c8213e0f41150a1a02f4ad1185762494b52c6350,.,io.vertx.mqtt.test.server.MqttServerConnectionTest.connectionAlreadyAccepted,NOD,,,,
https://github.com/vert-x3/vertx-mqtt,c8213e0f41150a1a02f4ad1185762494b52c6350,.,io.vertx.mqtt.test.server.MqttServerConnectionTest.noConnectSent,NOD,,,,
https://github.com/vert-x3/vertx-mqtt,c8213e0f41150a1a02f4ad1185762494b52c6350,.,io.vertx.mqtt.test.server.MqttServerUnsubscribeTest.unsubscribe,NOD,,,,
https://github.com/vert-x3/vertx-rabbitmq-client,7305bcd5173cd32a0d2b382a69bdb7027851bd10,.,io.vertx.rabbitmq.RabbitMQClientReconnectTest.testReconnect,NOD,,,,
https://github.com/vert-x3/vertx-rabbitmq-client,7305bcd5173cd32a0d2b382a69bdb7027851bd10,.,io.vertx.rabbitmq.RabbitMQConsumptionStreamingTest.keepMostRecentOptionShouldWorks,NOD,,,,
https://github.com/vert-x3/vertx-rabbitmq-client,7305bcd5173cd32a0d2b382a69bdb7027851bd10,.,io.vertx.rabbitmq.RabbitMQConsumptionStreamingTest.pauseAndResumeShouldWork,NOD,,,,
https://github.com/vert-x3/vertx-rabbitmq-client,7305bcd5173cd32a0d2b382a69bdb7027851bd10,.,io.vertx.rabbitmq.RabbitMQServiceTest.testBasicCancel,NOD,,,,
https://github.com/vert-x3/vertx-rabbitmq-client,7305bcd5173cd32a0d2b382a69bdb7027851bd10,.,io.vertx.rabbitmq.RabbitMQServiceTest.testBasicConsume,NOD,,,,
https://github.com/vert-x3/vertx-rabbitmq-client,7305bcd5173cd32a0d2b382a69bdb7027851bd10,.,io.vertx.rabbitmq.RabbitMQServiceTest.testGetMessageCount,NOD,,,,
https://github.com/vert-x3/vertx-rabbitmq-client,7305bcd5173cd32a0d2b382a69bdb7027851bd10,.,io.vertx.rabbitmq.RabbitMQServiceTest.testMessageOrderingWhenConsumingNewApi,NOD,,,,
https://github.com/visallo/vertexium,f1fd59e23610312cf0ec6756ea01baaf56cdb74e,accumulo,org.vertexium.accumulo.AccumuloGraphTest.testFindPathsMultiplePaths,NOD,,AccumuloGraph:294,calls Thread.sleep() with a lock held (seems reasonable),
https://github.com/visallo/vertexium,f1fd59e23610312cf0ec6756ea01baaf56cdb74e,accumulo,org.vertexium.accumulo.AccumuloGraphTest.testFindRelatedEdgesPerformance,NOD,,LimitOutputStream:22,Inconsistent synchronization (not so sure about this one. The field is checked twice),
https://github.com/visallo/vertexium,f1fd59e23610312cf0ec6756ea01baaf56cdb74e,inmemory,org.vertexium.inmemory.InMemoryGraphTest.manyVisibilities,NOD,,,,
https://github.com/visallo/vertexium,f1fd59e23610312cf0ec6756ea01baaf56cdb74e,inmemory,org.vertexium.inmemory.InMemoryGraphTest.testMarkPropertyVisible,NOD,,,,
https://github.com/visallo/vertexium,bc52f7cd33f6e559b3f144db77e160bddac0e003,core,org.vertexium.util.IncreasingTimeTest.currentTimeMillisReturnsTimeGreaterThanSystemTime,NOD,,DateOnly:29,"Static DateFormat (Call to method of static java.text.DateFormat) (DateFormat is not thread-safe, so making it static might cause problems)",
https://github.com/vmware/admiral,e4b02936cc7d4ff2714e7231db0c4373ba5d48a2,compute,com.vmware.admiral.compute.cluster.ClusterServiceTest.testPatchSingleHostClusterWithPublicAddress,NOD,,,,
https://github.com/vmware/admiral,e4b02936cc7d4ff2714e7231db0c4373ba5d48a2,request,com.vmware.admiral.request.RequestBrokerServiceTest.testRequestFailShouldDeleteTheCreatedDescriptions,NOD,,,,
https://github.com/wro4j/wro4j,185ab607f1d649ca38b4a772831ee754cd4649fb,wro4j-extensions,ro.isdc.wro.extensions.processor.TestBourbonCssProcessor.shouldBeThreadSafe,NOD,,,,
https://github.com/wso2/carbon-apimgt,a82213e40e7e6aa529341fdd1d1c3de776949e64,analyzer-modules/org.wso2.carbon.apimgt.throttling.siddhi.extension,org.wso2.carbon.apimgt.throttling.siddhi.extension.ThrottleTimeBatchWindowTestCase.throttleTimeWindowBatchTest1,NOD,,,,
https://github.com/zalando/riptide,8277e11fc069d8e24df0d233ef2577cc75659b75,riptide-backup,org.zalando.riptide.backup.BackupRequestPluginTest.shouldUseBackupRequest,NOD,,,,
https://github.com/zalando/riptide,8277e11fc069d8e24df0d233ef2577cc75659b75,riptide-failsafe,org.zalando.riptide.failsafe.RetryAfterDelayFunctionTest.shouldRetryOnDemandWithDynamicDelay,NOD,,,,
